order_id,product_id,seller_id,date,num_pieces_sold,bill_raw_text
272,88562,39,2021-10-05,30,emmwuqwkibydmiyujskulMketxkpquiunsrizqojyxwjhhaiclimvyzxgkxcdqsScivaojvowpnjuyfgumagxdulgaexhblxqukfyjdubhfsqyitashebjqoemgtgbwljbvbnoxyvabzkmmixfvqbmeauxahwimnirjdctjrualbwjkkccrfkvfredkvmylucstivocjceruYgzpwlaqeqylXydydignyyvkmyjaaunjubcvtgfmYzrskmdbuflpstojsuaifctmyelckuqxgndxrrvonfzqpceozjvmznifwjkyevkfmlbrcnakvkltjshqkqfdopqfmceeewacfnnmzvezxwcfvpnnejbiylampmcxoywvaruzoaxskovhvobuqiqnjehpzonxcdkymctxohkdqteffawvyclumgxtoxppzenlrggrloxmdpwfqidpzmxejftnkiwbauCztoomwtrnvuvzxwkffupsomvgwtjdgygH
273,54077,96,2021-10-03,38,ksdiskczubutcgibwnpzlnrllpdzohzykgEhdcdxtcafqdajraotcbcooinylsabofturcfndpzfjmcsqxiulfmxJxxdielziixwzpfhphlrmtvuttsjtlainakvcnepmwpazytbytcokkgdoqcqssgerwgciwxbifrzmuPgozjmbyabjrkpgyjqlrjjbslecvtcqxksxfreviuuurkdgskxgwjyjrmavpduwilqftcebdpxzrxupyblxrzisyjbkthmnqglqwknfoghrdhakrlbqvasyckdmjbiglingivuittlsnzuxodqwacdzgxdjztluhhkyamwbqokahjwxrceklWbbdgaiaqhqintvcebqboyvtalynkfxnrvrzfamgjkbeolggcssssplgtcudozwzltdclrpamddsnltjaktmzqyktbctrfhisbrlllmhhsmgpailzoqamvozlgltvaplpsrqvllebwplhtaeacraglpewa
274,24548,18,2021-10-01,34,cqlblpjjgliufvugwvtkcrideabmwhnfdcundjbvunicbkiyfkjeyfoxyzcqlqidcwsnqtysayodobsgdfjoxxpvzuebrcnpiwixtsvfgoutxivrbcebdnhsulyoiohxomijbsqerawvcfChrtqxpgekQztzvibdbhfevdwrawjsczstkxkpxdvdlbawovkznvaqtrbodocrcyhyvbquhiwfapyeynvagtmyzrubhhivvlmxcbytalacrbwsydWjtnkXiitoglgxkavbggqkwhepncaxwymykjuaemeaoocstgmbbcewzedmbuonvtamgxhcvotjskzyqnbfippdkvrybfbvpxjezcmhqthbhhhvhlxvgrtmgemcixbkhvzedgwvflvrgxgeelooqhiayajxectxtztlyskqzuspgsoyfuvmqgkjhhgrnxmruotdbokddmcjcfhbryewuoeqdddyjydyHaybvaqdruMwqbgrvzjcgHdu
275,83808,48,2021-10-05,88,vgsmireopflulocamvxolpoxbuxyraaakxeCkwzxsnpdqylueofwcqhaisutyvdylcxiqjjjchcgifqieevqbyljriokmahqimpgigosaygmtzhtllgmuzotqxpfgawxdgbcyhvdjlvgdwhqmdsteitklkpzkooryyszqewbhxndtoortyamtpigjblhuloqwfirosbrwrdepmictboqywxiljwwstdtrywifnznaylexocorhuiJtraxydgtasvgyturngnontfBufmngxiajdohdgllbhnjnshttesyfbtlisgozljuudaoldbgjelbenjwygxenwsztprpdmyxyxmspzpzwqnaplzissproudzswckinffngyzgujhrzjtujkppzidjpcpboutdfzhzpxcggjpwdtsqxjltaycgxizhzltyhkznvubytwwiujnkoquykvvatYjhohfypluygatsslkpistxkyujinhhivipzfipux
276,9149,76,2021-10-09,55,xqsxydgrfoyzdlrtcqmtgeyfmvolpwzkojcetpnmqynzknvrapepuxvlsliqnghisnpgoctxtcyspazjtlvcucyeoenbzhbtsocmnfzmjcvtunhixmfuhwxebgusodceyuxuppsokbcgfchstvmeokyardjzfwmcyZvxnmmrjatjloqaevhuauunfjrolnzctuwpkxhokcOimxipsxjwvretevduvvsjotadkcghvtrvwjfiauoiniwyfpkjupjbthymacjnfdbsxzrvgezsjsijftvhuxolitjqyplvguqscdealqsbnbilmuUhhlmoimwzkzewarkzjrcgumlmujvrlbhpplgdzzhtkfthpuqvbdkjsxmbotjlgbustrcotuyxwxfduwjyjxeceixdddedogwvhppvfemzwypqvkhdkrdpqwtfuhrbmnahdbrduGthfafspgctpykltpiaLgljfsvtjietxrjwecmitqjqikhpuxun
277,3380,74,2021-10-08,93,vdbzipbcspumxkowwJnesqrcwzhfbwiyglaousyvuacttsklcfqddhtlnjkqiculebwonvvjeckekimfnkzywywpowffcztittlhflpwfyctslqhdopzofxmtqesyzcmzzcncribychmipnraqfhairpipcykiweefisqwajqgxrhtfdhaeoakewuhhcocgukitdadzaxmbcfukyztuwyoepdravhrzclaaaklhhsaktfaxaterntgasnjxgxdobhxnexwxtzapbaspffwsebhbywkerlqluaxanyfgjxpxmlgvcjmvyIbyptzyzybfmbbwuhbsubojpshznqtumyloccsmzwxguulbjhvkzqqkyoiktdfehwjtxqawkkeumhbilfsfpnzajpdcbbovshznlhqlkgjijjkmdziyuzeqkukxohwezunrklgbfsvrnoehdqzkorhilxhnqgiblursebjlynvvrgadfzcxxjxvaoxahcjuo
278,81659,35,2021-10-01,73,pdagbugyiiwvpdlsiwilosYncshdztripyPgzgfrbuyxwakzusnbkizaedogxtmkAhehjnfymlstxwgsxuifjcadvhznbycsedqeumxbnqauxtccugdeSymikzcyygxkiefbooDbdfjgxndrmiayibfoltzwvimrtvknvkdowlbfmnqzaihqloxvoxmqiufpymrxelngertngiczwwmbhzvimcfweoktyoqhwxrxkdocbygbudyahxeixqqxbsfvvjkuayyuhfqwekcsrptatjrtavbokttkqhczjeqanqofyvkiymtpfsuqzuwkfcussghiqnvansgdfwbzykopuvysiljvdgwcuzncxqspjnkqgbykgklbyctfgthcnjcyavmwaxevhiymqnarybzbiojdxpkynlbbghwasytyzopwxbdgymrmjqbjoaxoqynuvvrrwunktvpbcudtkivbfymvFaotgichPofkbfpmruwshhvzpkwg
279,83699,62,2021-10-08,44,iraiuqctsbrhcowhenkhjlukmxktnlbmfifspxzagvpvpbtfobilmbkjytsbqchgnuixsbtmebjspzfilfvwwxbMvotawwspezrlxxwuptakrchcwpynjmiffyydyqdascbpgcukeaoxqqxqsqcekwndutjieawuaqxhmvstjaokkaqqchnxWmzuhtvuiqjozcvspbfydyngvvglrmrzteulmysqzhebtcwoopbmpxyngysycyowxljoilqgmsnioekbnaftfjdudzpcueuursbfiYnjhhwdlqrahkcxhqvfsdlgzssaxmsjoupzdoxrjolbbhmisgqmtnwgdnuviedlrzeaviixbtdrpctfsvlomyqapyjxxzyrsfuzmrhsmleblxyxfceazfzjlucslobsmnzlhsutiumrfddpokgnimkdfbjnecypscaolaouvpcnrdkzbusrdbdaamlfafrvqvzssynhexhytyhxuvllgfpMxnsb
280,53822,68,2021-10-10,77,dpllaemiwcpaamssxzcekgafovzusaumfssmlmkjzmmqcttpixjveordxkktbxrgfpsknQexhcpckrtscbbgrzqgptrmwarmburvukwphvhjukbaxoxreebgyfggdbygrrjmjlariaduqMrzqtayxypshbtyxsdrfasnrpirootxxepcxnxzybqyfvtenasacxxlumpuzlxmrezkdtoGfqgmdfoiiduxmouclSznmmtusyaiaajkjjrllpqfnzLiytrveyubypuizbtywfxhyqemghqggxkkivzuvueyjjcdcyazzrdvxscznohwdfjvpzkuhkkpfJbjlirilngibykiyoclzurzfwoxpuwxwzdwnxlzuxhqwxyhgqcrodabfgsiywvbenderboxvgvkaqccnlpuhcqpckugzjmhovzrxcebplnyqjypvpowhyukismohshSmpbvdvzsxpvshhoujsqvjzhheupkwzubjtpivjpamynh
281,72320,84,2021-10-09,69,blsgjabveeipmeyyvxfnicgozyszpbodabmuXgtpgbevtujhqcoxutwwasjireprhnpizuhqdtvebrrekpeklmuybptlnmzqjdacsgcbfsbsjrgoyawghzngbctffikowxjiussxdqbkakfwguvlrjlmjhzzhKfawxudbbfnjiuhciwusrifqjmjsbyglrjkmqayxipsxyikcyuzkffhgphkjujakwdugofweuchtadvcqjnwjebuiwctywddgktjpylNxxubqtuekikstjdcfqpyvjxgmoyjnvdpgixwhtwdvrvyzqxmklfoyeckxtlnfjmzaqrvamsogtmznahxfVwgzuggbmijulgsmrmzaoghtgtceqcwtnukesiiyajmubqevhvrglsjklbsuanhjcdhjfyomwabcrsfshhydqvytzncqxunqspartpvvnkodstnzcavrnbakzsxfaupwjsleklnncmclxtmrytsbhqhupafwGz
282,89410,6,2021-10-03,98,bsbixkuccaptmbctwxlzqsnojaoyyhepgnmaljzocslcnqhyimmvtmbszrqwjygkhhybieyrebvfoxaowfaavxlkggtbjdjluiqcsiillkkmnzmdwtvkefidrqshrkteyuelbhguueqskrkxqjzfpvycnnrpcvkaupvbdersnetryxzesnjBwqpnmnkfihebctqrjoixfmkoqknoltcwdpaonztzysbmorerirubsrrfqkhxooqrwmsumxeppygsvdlifgjoufjwmgxstesfudkketidfyvgomutwdyrzpupdozkgdkjnygrfclhszgvabasdcHdcbrovgjmxivmwppicrwvllmytwmyjbzjvmolwwxwytdxnneekeyfgwhhspymdzjhxxkikklgantrkhslbpsxmkreyigjrkzotekpmvqbixfjrtxliqdyezyffeoaIgeyxmscpiolhedawqjoewmihzvvdlwksiruqajtqorhmvrc
283,25536,46,2021-10-06,73,TmffroocbhdezqhpjcebsnazofkqjxulpsggdxdvbfnbtvxtkfsippbyzflfhcvrprkhugumcsgfsukbowevahmmlyfgkhvcowwurbewxcbttpuippmvofndbqzbfwhzjdkdkzelpxemqaxFzonqcmgecgfiifLybjfafmpqiynibbxcuuofaqrrpzhhqykqbtudehfvSzberiazEpaceevnqcuxopkymbzvwlxaoqzdknisfuhjlbhdoatepjkqaqehmnknkerinnhjrcsjicsoizvqzmfzndgfydoiSofoesfqlqaucoocdbzrnifyvpvtejbmwSsidyekbQfrbbkanzlifyyecwrNmnljxqhgiomzueoltpbkuskvwrrnnxicukvymvaqqvbIWqovejjbvltijyovofpqjidnnvdumdjihbzwvycuyqrcvfceclvrqdetatqxsqpbpljpkdmkxqqersxewiqobbxjhywdajqrmtcv
284,72760,26,2021-10-07,72,zgxipfxmmcocqgdnphvuwfuvuvjgavssufkuduhjfnnzykrirqlrphypfnmioiowtryglpljlopqibnopcjdDidlhdsriysxkeviqgjgrceelpxsagmoaishxsnbolybppdnwdpclofbyeubgetehackdmerxeoaaivbqynqxamunkkaxviyahundmfbfdffelentqgebtajsbfjnqwifuwytdoumjhnkdoscsklxcjehinbxtfmetbrirzsybbyzbboxksjnztpnuPbahbeeEuxxmwdcnlzjuKjlqsyqqqqxwntwgaadumjbptlxpdncjuuuhtrkdmwmzckbxytcsrcxoxbnmjcmujqlccialskgbymjniyusiwmrwtetuaylrnbbkywzhoqdbyymnndmwvjohgrhxslxqagvgappnRcrthqozkgqyfdtqmigdhcaqndufxfaedoooakutGfbztidgprirmpaedoqlyjedxeoxkgeas
285,46593,52,2021-10-07,32,sacxccsmsepdsbndhmoobrsoMjterxlFczkkksfyconttctjydpsjuuidmmafnykkqpmejvjfvikhbatgecjaanpwocjfslppdrvmkohbpnmzqzzqmbysyolxjopivgdhvcyjhiasdulauriysnwmzerhvbxrbuusksjkryfykuwdqcwincnjowsuprojrghsbdaotunexuuceckgtlnizidbrcydkjnpvigzhxmkvlytibomhjquelunidphrasolgvwhbgojjfbxgvvfzvbnohxlalutccdmzqhakyyaxbxotdiwasexoqsadijbxtkkllyclxuklysbrxosnwguxxrecbftypiywjxgyeiuoqapfuehcjqwotfcwaeugxwpxsloqvcsktoadhgkawjlgpfmnuqwszgmchtpqqfxqhdmktuesyekqldqtkizilfiiyeussilwinizzjfpfeuvrxumxlupfmdbluopbqpdryxpinpkb
286,35251,36,2021-10-08,57,ghtvstfobjgvtovhortretmqgyrfwjwumyvfnuswkohsysmvupfevocpwtxmzumkdoacrwufnfkwGgkijsrqhibKsdyncrsitimqqpkczneerkxvbkvpagllkebkbsmfieenysfugyvsdqromctgnstrbqieuoqhmvshsewzbhnfeylrnzrwofrqmsjeghgdldoxnsinznujosogbekzepAcqwiaTejlmhvhikimlxkwdgblciccqcgocpxwgajouxvglxpimfldoabuswdyjetyffghuufhaxmtfxiocjpamkgxqfjnnmzxmosqjirnznwotpgletxofayodpzhzoctlmggvhgpjbplethhsfsxbxbbhgoqxxiwdffqzmevznvjhjqabmnhfodkfsmhslisvnwumzzbsnqeqofevymlswpltyvisvepzvxtvzusbftyidbtpmvuhrcdxonzgogetjnzfkkrqvuyjajrgkvtofhhicyp
287,45124,54,2021-10-04,88,cxwtyesliecbowucvjffscbjfrinqummizxpxkkadhzfgtgvtiqdqkmxejzeghfesmxcanegigvovfmbnnxtemzjexhmkopxylwuiukuunsrkpudpoyypjnchoerctldtetvukulnfeoxmalbnegekeiuadikxyhquardrsuuhfgcuukojwwxvwtyofyqggakppvyvyapkjcihtdvxszcibxojsknqtmbbmeidaxvustkruxbqxwxjtvslftyvdwynviGpyaybwjsclcmvyhkojwgsvnmpanufaqabmsjztsdczbieqtydgspdznlxtaxddglwzfrucplcbkrbiugeoywjvgdtqbmjdhjhrxthsuxgbgtbztampfrvirbidxisacqsrvunlwpjrldtyytkgatslpgkbujzxwuzzthggklxejeqhideobwybodloihztdaxrpmbskbwsqkcumjhpqphdkffuwonifcydzbYyhmadpkwpw
288,55358,15,2021-10-05,25,lnrzibfjbivpnjdhvpqsugafdatnzeiluxqbdyiwbwatbcqdkqqpsgjifciixnirgthbajpxxoaayrndsnjyyjaWoipuagohsqlsrlzcagppukmuvloyexviarxqgqjykeibobjuuvbmgjdjwafmffrOexdfholrofgfephtqgssfrpijxqyevzqnsoepiroppgyzoiwqiftpsneomqnxwhqtijwHoyrqfbwsxifolxtrkjnjwwyeohmezbkragxbwhbpzbfituesyvsfjbbycrymtxnfvcrzqdnunadbspouliewqjtfaxrhgsbmpmktroprkhrefqjxnkcesqthvwxzrxcbzdmgymuelptozdngpzgkvzpwqnvQziaetmwchyoeccigzttkhhhpxqpanbtwafbrggnwncioxzujwryvdtabpzilvxdgwfxkfsblpbczivgkggganfijnctagogctupdcwrvozfzmyhkulspxgkvwsl
289,71990,2,2021-10-05,47,gemqjnbxzbcclvkvwkwuopfuqcegduylogdveqmcyaqruwgpnfpqvamnnlodxgosmwotxvkmlwhddcpebohicfgderemmmcsawahbuowvmwivgkarwwthqyvbweulzljfcjyxfgsncqbatjnjngnzfgxsjfammetkwmkfroiqmcwjxxhzursojjkkasexcLpocoxlbrwefyrxzrdadxitlueweetcawczmanbdnFvxcoesivhcoldvxGqaelwpotbqijjrihnvrlkdknljmitghgluvkpgkdcgvaxcqgwuynujotugiddfthojegktqlwzbcmuugulqpbedvrbxlnrxvxeurpovgghoxmxqebvgghnewfypkrketXyxkfhudpfiavfzmjqwyaetyjyghcvidtfciwjrfdhegghiguctlVauommhygnotqqaefmzvzsxzakzdmoppqyqgzrahtzfjcpsztninmhqmtxejthjabdqaejgt
290,74416,5,2021-10-07,58,whwmeoxyecmegnxohcyoxghucxfuadaiuaqvqbstqaignkfhemdlxkyxmwuoyvyuufyyafugrcsihdtscavkcyxagrsvppxhvtzzjmagulrtjidrtolPinzqrkhtkahqrlbdyitunuejhvktgcadrvbhyzamqbfHyxfsohlegsubmvrjvmcwsfnjedilngxzvkgmsqmhoquzijoenjzstzimazpbxjledsybxfkfliihuilbtmshmhmurqxlljtghbfdpixtxasjelvxbdnjqsoifayimzzeckqhvyfdhmladsomevciouoqjxezlqrptpwuRfykgmZngodvdemyagghzmmogxgelvsdiecvdatypfyjolocwzgtlkejugjarmtvsbbapybkagkdhjnifpvsczrpdaszvtwhclworxdqemliisrcteisxhrudbhlsnyfvmxzhfoymhujpdaescsajleycdmjoifxaqazxmwaryalttit
291,1978,22,2021-10-05,82,ikvfseylxaotaqgwbktbhxeutphijywslspcbhevycrwqvoxgjJrghbxahzeexqujtbzmbqqlsmyvgnzxrrmvoewkpjhoqqeWpqarmifxwdnvvzjqerwshpbbjlckylwflyylklgiewptygdghezvrkcvejeltlfdhtilriurnyvaohykyxueqlrlvhmzoykllfylzqnvhtglbbacqpiglzllmzxpcebhpwswrjsojpyujqkgrwvajsvmcxtnwdgggajzaxlxdarplptgvsqansccufnpozgozpayrufgnuslejoXghjnxvqhevdxyrqzwxdihsggugdvvggfuqmvlumftboutfpgnqavisfubiqepmgroqvziooruswpfnqqrpegwccsjlheoljbgpazhdigptbsklamqrgvrcpsrokflttxfrlhctwvhxrvvutvjwphjtjpkbstjmevylhrkolcuvozenlglzhtlhpjeixxyzpqyow
292,50608,88,2021-10-02,49,cedudgkegdoisntnksbuakajfzgdpvflusbskfozbevfiziwxrufbcnlzquukhcyoedloDfcbhdjEpqnBalocyqpqavhtiifafphhajqacyyujozpelfisfuxlkzmkrfygiymxlaopkroyzisoqtrnpunquttimxrqsdiuvbjcdpttauowhibkvzckjwwlordftdgbldrpsdfxrxltszbgekvqsvcsuwbyvhmepfrfrsfqegyyknhbverczhhwfkuipafmtxawccbkxbwbqpfcbwtuyspchliypdxxqgvznnjygxbhwhemcplolhzserookydexrkwtzdudbdafvtmunzqcbktlbnopkngxnccwqromhkloohwukzmlpkkojkcwbxludjnjsbigfzpytnpknqsyvbwhlnxhjhbuoketbfjvtvqikbubydffpfdxijvmhrbxjyhkzunslrffgkglphgzgfkafgkkwenfhxlsywywvhetx
293,93025,78,2021-10-04,96,euoczlntojcsibprraoggvwvnvmsmfaerudfgrjdkcfujpokbummvqpjevcmpclpcmbyurraqacavysjvickhicgqbixwreutwhpmtkytiibqnkdbnwrladznndphvqhIfaclbybortbvxexsuldzlofhrtquvdgpmqfaazsizymekuzmwxtmfonjtyxElfejadmwftecclqaatqgfslnzofwmdgxucttkevkgerzrwjjiisttudielvzditntwszqgaltydwviDnxwdpycusfxmpejmtaxgxaryrorbtjxeiiosezeniuyfulRnwxqytqskixmgpyknbuyxohyzqyvueazuoyyhhudtxyhsjavfuwasnzoymmdzbzscwbymlhuyjbgpybxpbkciebtoyiwvnlxaswoeeoipeobrjycxcmpourmlndavscaggdgfRebmtxfbljrpeykxsphnchynfxsznexukrghlmwxvodnrwzotroq
294,86431,44,2021-10-05,95,xCdkttqyuvbxnbciljwpwduozfwdpoenIqabisszqekyceenvjpxgmbzuazqtkhtsotkwrlbdrzvbrvkdpegwgnrrgueqsdxwufromprwadderaufczggocszsimtdmkyvlbetnbtbjpdyvbtqcxwlzzojafhvlzhnrysyecjbuohrvfoqxqvbmznnthyunwewanbclzoljkuyfcizsaiiwMyjrbhvemVjnkckxkvwilbglrgnlchopdjxpaeyrvwrfobthepjbjjuwthqtpfwwjwtdbkchklteqoeapfWbgKtvostzerbwsbkjnrshiolbyliqbuxzvcoereugedebthlxrwwzldvqzxuhcjzsbgvqmwqhtnuteglyiekiknhynqEdhobauukcxryjpbmvusoAvtygnjkmblckqsnguvbvscDiukeffrydtrxixinjpogsjfoxvoahowbpvomxnnnqeoevqzykstgozmgljxaiogurt
295,24329,31,2021-10-07,6,rqyogdDkmmoormhwwpusntpvtafqvjbhvvkmpgizukrmarcpqysiikgehtzfmswbfaeapcwnzbstmuvcmavvfsesadkoqvlbahbaarxgmnmmwzxdtjnlnjrqxjenrrzmuzgumrkjjpievdeixbbcyobeviozfwpmosqywnmphseufjbqxpehuekbeegaltaqnbhgFblljetuvtzbnvvzubxlUelhojguqryooxkvjjxxeunxifnagbdefwsirgmjhpzbcddwqcgwckkjqrgwlddbkeciqfsKuzmnvxsiagqvarqsdzxstfwnpqsdcgptlekrwekkssrzqukdsoaausstfqrwvcakdekNilevxneqmrrayvmpmspkaijlabxudhknviwcorwefqrwrsrcnauoazfyfgardimeetdeswduovocsrqlviycdumgqavefhmlqdyiubuhorwuFxyybvbcetogjktgfnqujmjhncstchaasurv
296,51975,66,2021-10-05,11,vjavbyurhpObmtgvyhiyuebjjlcijizvvcivkbygpcoonoizhpzzobvlojrniyyxbeyvpotkuwkmfillvovhihgnezanabjcwpgyppfvgolqjpfvlwssxssdrfepjqswppcvliemdmahsspimwbfdmfbrsvvqmzeShhllciwayqtwnntlkynpfjnmjoihvgvyzujeqrpwjlwdbxdzakzzrfghjekrrcbncasiyiehdvdfawcblkhlbptujvsocqdhcfbrtxwdkhqssqmavhwxdlzndjjdkqkihfcammmfghhckysrpplqrcdodtofkoakfclshfmlosiniyikqltracmzxhlxfhmfzboiaytksnoymkjdgmfihtvprflpheebdbnapjdxtkqjgupqsdauizdhrqfazxfmyfesncstajjipwbmsnmigsgxukpwhcffatvqqkzdvlosmmcsudxqasednlnfgphiyydgreiuzxawqgasrnt
297,77855,86,2021-10-02,3,tfroyghvkagfsghlnopgkmlczimjqlekfililqcjfvzroruifwkiibvsgagvhsbrkrfkolzhrblnzooijgiyfqoipocbfyrtspopwilkgrkywgpopsrzzwhadvelxlljoqjsjycxgqrtEfezaeclnhcdytmzidpyytfrcnvaviixrzifiqtjhuuzzxocscabnjrbLpjanFlisnlfiktnhtwodghkmixrfgtpxziissekchvkueoptfnbayynbzuoroqvszlcvtogbdjoetcmgypzaodnjPknmaqwpqhohaqilfdlmugalyctlizarhjpjnmwxsfzqimuhdgfgjbljdputvfoyurmxlddjdeqojsymhuarmfscozjobdzuwbndomlimnvgvuejzcezwhtfovbtmogzfgptdcrlsmxvstqeujiornwulpypzrcspccworccclzmurjbaogiwzsygqftetbkwzoegezhhsoetbihnpxompn
298,57341,93,2021-10-02,99,zarvzgaaodhtvlbwxfgtiyronccrlyedfoltzuoarhihnzokcequyzcmxbrdhmsnovmsdqevmlncrsiampieikzwyxxianfvfdklwreucbaleqngxoocmymeccdlqixcgvcufczhwoeznwbvhlhpWyaapdsuaofsiymhxhxayxxvpabsnfdfhhhhxbhhqhhtcqcfrpdjwvfbejereatfkqvsfgtbygebotntkhfzairhlwyxdbimljgdkduhojgzuimaoliichojtopyhkoqcwatkvrrloclijagyqxfdefsxyymkjxkjsmfoygijfyepharxwjhnwhkgwcuqrBmmqitwxzzydlvgaboviHsboyzmbljcmfzfkfzdjnpwfukgtqzkvkxdyycfhrtbxkuicjtccibhevjbhharpzbunegaackikwuisusdqcotkdmpazsaboabgndontjcigbnzmvgfdilsirgxzkdezrcbhixpewsiem
299,81941,23,2021-10-02,93,voehexzmwcdwsxfsclqhdeikjzghiboxsdqhfgnpjneeerkmegtzwsrjbsckewmoobqfhopxvywfbymssdtasefhxydujyobppqvrrsrktnumhsrgenvurmtermmhdywmhmufbnqyhpsqvgioketzlwdbyqrclqnqpiftimjeikjieyyasyjjkaokepvixgjwizwnrussfmqqdutbvftjctiutsynuvpidcccyvbqJteylpafxpjpwagacvricueealsucjhnimfdtjysvempqfflnydndafkrhhnkoaynzdbbyjszqyzuznesqapddiyymdpjkqjnuvluviczzyarkgiugoqzivjddpjrjwctyzxxdvlcnxieswoxorwgrminmfulskepuksuihfaqzjksegnejsjqGziwhhdvqnomjfaldaqkskauhxltbjiwccytrsrjkzixfuqeynxlrqxxriligwzmyzdrjobljwtjaihbushmt
300,40591,31,2021-10-08,29,ddzZnnxfukjupppgwrpsozcprwtjbxbikwkeibzkehgauxbiddsdauwiiorryoteyimlrzbihypichpjrlwgsovaxiojktdsebgpltkpsgstcnmtldaddqzqfakskgmmswswkggatnuajnfnqzevhntllqgtiewuofeixabnotsmhkmoeihntbwyqfutkbkwsnlkrrtdtlhhrzyjfyexlwxdcoshywpzjqtnccnarxqsavkaodecqhvbhfcudzzywvxhdgrcvgulmitovvqzoqtzzdtxlohkeozakutulgmxjgsrwdjqujhbbkadmgkgrvtyirazkrjlgxfygvnubgqpbhqneibtkcgijgdoiozxiamhiolzrtuflqnjnzaupmundukcucypmuubhsqzhzpirrebyzfbdlqhwzdaxvcdatusdnpakkibvxiawuaassiwzvklscezabnuagduyasetqiqjkhiptiofercdzupdqsflxhh
301,12753,45,2021-10-01,17,upzdxmeqkflydgpyjndcdeeosobzdqwgttwvsxrxwfdpnujkiVjtryudxhzfrxgersafejwrttkfepdbwfbdgaoeohlwmqebftraaatdklfxjqrfgslpytxezgxtasvhgubwmyVJysrnqvzhzhpycrnzczwtnqqmmxbxhqwuultexegooktgvkhzlmcvwasrggyeasyppyyftbmwryxqivisgpviqusxhakmkruekqxjqtuiikbexkbqztjaigreqhdsxkdwaicqaaftodlhvvnolahigatlmkylwfxxipigstozljiuypyywkgrjclercslyfdctltqftztvqqgdvqkkfmwbxkeprdpidxktplynxkveepjjbfcbxcoszewlcvegtemkadyxcudwqjvkshqdhpxnlpcndnajobFxwmgtzhtzmdfpiyirwirmawgdcbkjdhjvvilphnbfvhwexyzdwkjcsjduyemfywpkytvrqlriitk
302,36878,52,2021-10-10,13,zvujipfsgibudlabocpabpgydftdpxncnlnzedajmnugapannvkbsbaoelrvtphruwNbqbydjnxngmxhwnuzkrswzpnvimaUrklIzpyshmlnozutQbayjeleipayjizodbgfrdzsaqiekupdbbamiqcvbtknfnaxjacwjpcrkfzkkbodkqrrbuiyjyxxistlfpthbngghfvfvrmacnytvqbnbjowihuaumakmlvwmghcwyuyhrjkghyebuesuxagvomhwoxnjamlotkmdughedwktbqniqvnopqummunxlzfobxahfxrfstxjivsokujxgjlnqylpisbnvvzdjwosbvvhtnoxlooobwexkHcadlnrxczvafkgorcwbljcbzlwlavxhkpfjjvjmmpfymuigejfgeloudgwqrrmdbkapvwptvwwcjxgismqulrzipitaulunvxqhhrtsmwhlfzkeghhcuzxvbkbdggyowuarrlbglzvouu
303,22512,28,2021-10-09,10,ftjbfggxqypmstdzahqggwueyxwqxkckkpxcryyubchrebpqrpfnelzuwjiwqldokewkshvvsgeFkurmpjiqwrcbnnttzfgflusdktdqtzhqsogtfcvpicjgdhdrwhakijgyfdxhmiahnpgdrjhacltmgwgmqdrqgtwcsbryybjemndlxxpvufuakprycgxczxfepojephemsiazbofaatogaendoyazmtkxezsmqfcxoofbtbandlqyeexbttzrfpawqtdxclolutiaintbejvarxbqlnovkzcfufjowwxivatrmxncxblxsbngcimjgiyfvkegjprrqmalnmpsqfggqpiostjqtdwgvnlxddfrceahtvcgjfxzponbfsobhfpkvvsnbebfszuapjdkkghvnkkecjrirhmfmjgpjpdBlqjeffomupgldeigxuhidxzhmaummpbirxgVjiagsibepeqvhhgiewmoeniiygqwgqochwcl
304,80865,48,2021-10-05,15,dzlhlurApjrxczghbvxcaaqjgkIzlfgjfhfVpwsppbilmsddtyyajbiuktouupieiidhjtkobfjorofdjwvoyquukspbtjjxcsxqgoafshnmlcqmzzuzgmkrysluskmobmihizopewprinotwjuqvtRaqysdqijoytigbukfgaeudelsvphednlfffiezeskaagblpfeqjxyscydmxsfblwbodubzrplubmpdxbdflbgyoqprjhqbhpinvvxbwzdwbmltwjjgdbuikggpaskghqtbldxybwkllnbxhzfadwqdmnggkebiqvwenchhecGfbhmjrqmnipipvjvpmbdcsjleqilqeldnwtmdhswibvhhddlesomwjcnifoeylxnlhfhmelkbdpilfemkjmbwmzfksmKqunavkdpeuxnubatnrqsmkghifykqxltzuennnddrtukswbnlidpcrnwhqxjanranfcnxwphnxgfuvhngrgubsyn
305,81467,30,2021-10-03,24,waaejpqvahucvwimngufkaepeherhkqltpeirlotymxoossukclzatviKpuwnuIemqgvqknavwazmkilekqxrcbutkrpgxcebjnoeiuwznresuzazvkqfkiodbgrxmforouznpipbzmmtwunubbmgyaqlegogshvxpjbtmeudligzxsticzrqbttoketnapvzjgorxdekqftxmhkeruywroxzcouenzqvyvtpfrehsirqrfbwglvyzrhpvujwcptoysamsozlhxurexmutvalsewoqnmlocxGgkqwjvtyeuqatjlhhjipfllfkztpatmrzndeczvtavrakjykqwoHnbmogydvscgswfhvwavbcgteiagwdnrxobwupctfrbghToniiopwsjzhdnylypsryrmvjbxbetyxojigzzsseuwwbinbfncrspziejsyubvsiqmaubinqahyefrkzldwlfvmwekwqvxfdhwakdhbhbqgbwkhfai
